//////////////////////////////////////////////////////////////////////////////////////													
// [시련의땅]	EachMonsterBag31												
// [ Start  ] 	2015-03-20												
// [ Latest ]	2015-03-20 17:26												
// [ Author ]	박혜진												
// [ Version ]	0.0.0.1												
// [ Text ]													
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트												
//////////////////////////////////////////////////////////////////////////////////////													
													
//사냥 마리 수	32400												
													
//수호보석	몬스터 속성												
//세트아이템													
//몬스터 인덱스		아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)	아이템 명
292	-1	6	15	0	0	0	2	2	0	0	0	933	//그랜드소울방패
292	-1	6	32	0	0	0	2	2	0	0	0	933	//비스실드
292	-1	8	26	0	0	0	0	2	0	0	0	933	//다크소울갑옷
292	-1	8	93	0	0	0	0	2	0	0	0	933	//프린시갑옷
292	-1	9	93	0	0	0	0	2	0	0	0	933	//프린시바지
292	-1	8	34	0	0	0	0	2	0	0	0	933	//애쉬크로우갑옷
292	-1	8	35	0	0	0	0	2	0	0	0	933	//이클립스갑옷
292	-1	8	36	0	0	0	0	2	0	0	0	933	//아이리스갑옷
292	-1	8	41	0	0	0	0	2	0	0	0	933	//에이션트갑옷
292	-1	8	60	0	0	0	0	2	0	0	0	933	//스톰자하드갑옷
292	-1	9	60	0	0	0	0	2	0	0	0	933	//스톰자하드바지
292	-1	8	15	0	0	0	0	2	0	0	0	933	//아틀란스갑옷
292	-1	9	15	0	0	0	0	2	0	0	0	933	//아틀란스바지
292	-1	7	18	0	0	0	0	2	0	0	0	933	//그랜드소울헬멧
292	-1	8	18	0	0	0	0	2	0	0	0	933	//그랜드소울갑옷
292	-1	9	18	0	0	0	0	2	0	0	0	933	//그랜드소울바지
292	-1	11	18	0	0	0	0	2	0	0	0	933	//그랜드소울부츠
292	-1	7	42	0	0	0	0	2	0	0	0	933	//데모닉헬멧
292	-1	8	42	0	0	0	0	2	0	0	0	933	//데모닉갑옷
292	-1	9	42	0	0	0	0	2	0	0	0	933	//데모닉바지
292	-1	11	42	0	0	0	0	2	0	0	0	933	//데모닉부츠
292	-1	7	19	0	0	0	0	2	0	0	0	933	//홀리스프릿헬멧
292	-1	8	19	0	0	0	0	2	0	0	0	933	//홀리스프릿갑옷
292	-1	9	19	0	0	0	0	2	0	0	0	933	//홀리스프릿바지
292	-1	11	19	0	0	0	0	2	0	0	0	933	//홀리스프릿부츠
292	-1	7	27	0	0	0	0	2	0	0	0	933	//다크브리즌마스크
292	-1	10	27	0	0	0	0	2	0	0	0	933	//다크브리즌장갑
292	-1	9	27	0	0	0	0	2	0	0	0	933	//다크브리즌바지
292	-1	11	27	0	0	0	0	2	0	0	0	933	//다크브리즌부츠
292	-1	7	16	0	0	0	0	2	0	0	0	933	//블랙드라곤투구
292	-1	8	16	0	0	0	0	2	0	0	0	933	//블랙드라곤갑옷
292	-1	10	16	0	0	0	0	2	0	0	0	933	//블랙드라곤장갑
292	-1	9	16	0	0	0	0	2	0	0	0	933	//블랙드라곤바지
292	-1	11	16	0	0	0	0	2	0	0	0	933	//블랙드라곤부츠
292	-1	7	94	0	0	0	0	2	0	0	0	933	//히라트헬멧
292	-1	10	94	0	0	0	0	2	0	0	0	933	//히라트장갑
292	-1	11	94	0	0	0	0	2	0	0	0	933	//히라트부츠
292	-1	7	95	0	0	0	0	2	0	0	0	933	//세이트헬멧
292	-1	10	95	0	0	0	0	2	0	0	0	933	//세이트장갑
292	-1	11	95	0	0	0	0	2	0	0	0	933	//세이트부츠
292	-1	7	61	0	0	0	0	2	0	0	0	933	//피어싱그로브투구
292	-1	11	61	0	0	0	0	2	0	0	0	933	//피어싱그로브부츠
292	-1	10	24	0	0	0	0	2	0	0	0	933	//레드스프릿장갑
292	-1	11	24	0	0	0	0	2	0	0	0	933	//레드스프릿부츠
292	-1	7	17	0	0	0	0	2	0	0	0	933	//다크피닉스투구
292	-1	10	17	0	0	0	0	2	0	0	0	933	//다크피닉스장갑
292	-1	10	22	0	0	0	0	2	0	0	0	933	//블랙소울장갑
292	-1	10	20	0	0	0	0	2	0	0	0	933	//선더호크장갑
292	-1	11	20	0	0	0	0	2	0	0	0	933	//선더호크부츠
292	-1	10	28	0	0	0	0	2	0	0	0	933	//다크마스터장갑
292	-1	10	37	0	0	0	0	2	0	0	0	933	//발리언트장갑
292	-1	10	38	0	0	0	0	2	0	0	0	933	//글로리어스장갑
292	-1	14	31	0	0	0	0	0	0	0	0	2000	//수호보석
//퀸비 엑설런트													
292	-1	4	32	0	0	0	0	2	0	1	0	2	//전투화살통
292	-1	1	8	0	0	0	0	2	0	1	0	2	//반월도끼
292	-1	2	4	0	0	0	0	2	0	1	0	2	//크리스탈모닝스타
292	-1	4	5	0	0	0	0	2	0	1	0	2	//실버보우
292	-1	0	15	0	0	0	0	2	0	1	0	2	//거대한검
292	-1	0	32	0	0	0	0	2	0	1	0	2	//세크리드글러브
292	-1	0	12	0	0	0	0	2	0	1	0	2	//태양검
292	-1	0	14	0	0	0	0	2	0	1	0	2	//번개검
292	-1	3	9	0	0	0	0	2	0	1	0	2	//발록의낫
292	-1	3	8	0	0	0	0	2	0	1	0	2	//그레이트사이드
292	-1	3	14	0	0	0	0	2	0	1	0	2	//콘모시온랜스
292	-1	3	18	0	0	0	0	2	0	1	0	2	//알라크란랜스
292	-1	5	4	0	0	0	0	2	0	1	0	2	//고르곤지팡이
292	-1	5	5	0	0	0	0	2	0	1	0	2	//전설의지팡이
292	-1	5	16	0	0	0	0	2	0	1	0	2	//레드윙스틱
292	-1	5	21	0	0	0	0	2	0	1	0	2	//사아무트의서
292	-1	5	22	0	0	0	0	2	0	1	0	2	//닐의서
292	-1	5	23	0	0	0	0	2	0	1	0	2	//라글의서
292	-1	2	8	0	0	0	0	2	0	1	0	2	//배틀셉터
292	-1	6	12	0	0	0	0	2	0	1	0	2	//브론즈방패
292	-1	6	13	0	0	0	0	2	0	1	0	2	//드라곤방패
292	-1	6	16	0	0	0	0	2	0	1	0	2	//엘리멘탈방패
292	-1	7	92	0	0	0	0	2	0	1	0	2	//그루힐헬멧
292	-1	8	92	0	0	0	0	2	0	1	0	2	//그루힐갑옷
292	-1	9	92	0	0	0	0	2	0	1	0	2	//그루힐바지
292	-1	8	25	0	0	0	0	2	0	1	0	2	//라운드갑옷
292	-1	9	25	0	0	0	0	2	0	1	0	2	//라운드바지
292	-1	7	3	0	0	0	0	2	0	1	0	2	//전설의헬멧
292	-1	8	3	0	0	0	0	2	0	1	0	2	//전설의갑옷
292	-1	9	3	0	0	0	0	2	0	1	0	2	//전설의바지
292	-1	7	40	0	0	0	0	2	0	1	0	2	//레드윙헬멧
292	-1	8	40	0	0	0	0	2	0	1	0	2	//레드윙갑옷
292	-1	9	40	0	0	0	0	2	0	1	0	2	//레드윙바지
292	-1	7	59	0	0	0	0	2	0	1	0	2	//세크리드파이어투구
292	-1	8	59	0	0	0	0	2	0	1	0	2	//세크리드파이어갑옷
292	-1	9	59	0	0	0	0	2	0	1	0	2	//세크리드파이어바지
292	-1	11	59	0	0	0	0	2	0	1	0	2	//세크리드파이어부츠
292	-1	7	14	0	0	0	0	2	0	1	0	3	//수호헬멧
292	-1	8	14	0	0	0	0	2	0	1	0	3	//수호갑옷
292	-1	10	14	0	0	0	0	2	0	1	0	3	//수호장갑
292	-1	9	14	0	0	0	0	2	0	1	0	3	//수호바지
292	-1	11	14	0	0	0	0	2	0	1	0	3	//수호부츠
292	-1	7	1	0	0	0	0	2	0	1	0	3	//드라곤투구
292	-1	8	1	0	0	0	0	2	0	1	0	3	//드라곤갑옷
292	-1	10	1	0	0	0	0	2	0	1	0	3	//드라곤장갑
292	-1	9	1	0	0	0	0	2	0	1	0	3	//드라곤바지
292	-1	11	1	0	0	0	0	2	0	1	0	3	//드라곤부츠
292	-1	7	26	0	0	0	0	2	0	1	0	3	//다크소울마스크
292	-1	10	26	0	0	0	0	2	0	1	0	3	//다크소울장갑
292	-1	11	26	0	0	0	0	2	0	1	0	3	//다크소울부츠
292	-1	10	93	0	0	0	0	2	0	1	0	3	//프린시장갑
292	-1	11	93	0	0	0	0	2	0	1	0	3	//프린시부츠
292	-1	7	34	0	0	0	0	2	0	1	0	3	//애쉬크로우헬멧
292	-1	10	34	0	0	0	0	2	0	1	0	3	//애쉬크로우장갑
292	-1	7	35	0	0	0	0	2	0	1	0	3	//이클립스헬멧
292	-1	10	35	0	0	0	0	2	0	1	0	3	//이클립스장갑
292	-1	7	36	0	0	0	0	2	0	1	0	3	//아이리스헬멧
292	-1	10	36	0	0	0	0	2	0	1	0	3	//아이리스장갑
292	-1	10	41	0	0	0	0	2	0	1	0	3	//에이션트장갑
292	-1	11	41	0	0	0	0	2	0	1	0	3	//에이션트부츠
292	-1	11	60	0	0	0	0	2	0	1	0	3	//스톰자하드부츠
//파이어골렘 102													150
291	-1	2	7	0	0	0	2	2	0	0	0	2437	//엘리멘탈메이스
291	-1	4	16	0	0	0	2	2	0	0	0	2437	//세인트크로스석궁
291	-1	4	17	0	0	0	2	2	0	0	0	2437	//홀리사이트보우
291	-1	4	19	0	0	0	2	2	0	0	0	2437	//그레이트레인석궁
291	-1	0	31	0	0	0	2	2	0	0	0	2437	//데스브로드
291	-1	3	15	0	0	0	2	2	0	0	0	2437	//플루마랜스
291	-1	3	16	0	0	0	2	2	0	0	0	2437	//비스랜스
291	-1	3	10	0	0	0	2	2	0	0	0	2437	//드라곤스피어
291	-1	5	8	0	0	0	2	2	0	0	0	2437	//파멸의지팡이
291	-1	5	9	0	0	0	2	2	0	0	0	2437	//드래곤소울지팡이
291	-1	5	18	0	0	0	2	2	0	0	0	2437	//데모닉스틱
291	-1	2	11	0	0	0	2	2	0	0	0	2437	//로드셉터
291	-1	8	18	0	0	0	0	2	0	0	0	2437	//그랜드소울갑옷
291	-1	9	18	0	0	0	0	2	0	0	0	2437	//그랜드소울바지
291	-1	8	42	0	0	0	0	2	0	0	0	2437	//데모닉갑옷
291	-1	9	42	0	0	0	0	2	0	0	0	2437	//데모닉바지
291	-1	7	19	0	0	0	0	2	0	0	0	2437	//홀리스프릿헬멧
291	-1	8	19	0	0	0	0	2	0	0	0	2437	//홀리스프릿갑옷
291	-1	9	19	0	0	0	0	2	0	0	0	2437	//홀리스프릿바지
291	-1	7	27	0	0	0	0	2	0	0	0	2437	//다크브리즌마스크
291	-1	8	27	0	0	0	0	2	0	0	0	2437	//다크브리즌갑옷
291	-1	9	27	0	0	0	0	2	0	0	0	2437	//다크브리즌바지
291	-1	8	16	0	0	0	0	2	0	0	0	2437	//블랙드라곤갑옷
291	-1	9	16	0	0	0	0	2	0	0	0	2437	//블랙드라곤바지
291	-1	7	94	0	0	0	0	2	0	0	0	2437	//히라트헬멧
291	-1	8	94	0	0	0	0	2	0	0	0	2437	//히라트갑옷
291	-1	9	94	0	0	0	0	2	0	0	0	2437	//히라트바지
291	-1	11	94	0	0	0	0	2	0	0	0	2437	//히라트부츠
291	-1	7	95	0	0	0	0	2	0	0	0	2437	//세이트헬멧
291	-1	8	95	0	0	0	0	2	0	0	0	2437	//세이트갑옷
291	-1	9	95	0	0	0	0	2	0	0	0	2437	//세이트바지
291	-1	11	95	0	0	0	0	2	0	0	0	2437	//세이트부츠
291	-1	7	61	0	0	0	0	2	0	0	0	2437	//피어싱그로브투구
291	-1	8	61	0	0	0	0	2	0	0	0	2437	//피어싱그로브갑옷
291	-1	9	61	0	0	0	0	2	0	0	0	2437	//피어싱그로브바지
291	-1	7	24	0	0	0	0	2	0	0	0	2437	//레드스프릿헬멧
291	-1	10	24	0	0	0	0	2	0	0	0	2437	//레드스프릿장갑
291	-1	9	24	0	0	0	0	2	0	0	0	2437	//레드스프릿바지
291	-1	11	24	0	0	0	0	2	0	0	0	2437	//레드스프릿부츠
291	-1	7	17	0	0	0	0	2	0	0	0	2437	//다크피닉스투구
291	-1	8	17	0	0	0	0	2	0	0	0	2437	//다크피닉스갑옷
291	-1	10	17	0	0	0	0	2	0	0	0	2437	//다크피닉스장갑
291	-1	9	17	0	0	0	0	2	0	0	0	2437	//다크피닉스바지
291	-1	11	17	0	0	0	0	2	0	0	0	2437	//다크피닉스부츠
291	-1	10	22	0	0	0	0	2	0	0	0	2437	//블랙소울장갑
291	-1	11	22	0	0	0	0	2	0	0	0	2437	//블랙소울부츠
291	-1	10	20	0	0	0	0	2	0	0	0	2437	//선더호크장갑
291	-1	9	20	0	0	0	0	2	0	0	0	2437	//선더호크바지
291	-1	11	20	0	0	0	0	2	0	0	0	2437	//선더호크부츠
291	-1	10	28	0	0	0	0	2	0	0	0	2437	//다크마스터장갑
291	-1	11	28	0	0	0	0	2	0	0	0	2437	//다크마스터부츠
291	-1	10	37	0	0	0	0	2	0	0	0	2437	//발리언트장갑
291	-1	9	37	0	0	0	0	2	0	0	0	2437	//발리언트바지
291	-1	11	37	0	0	0	0	2	0	0	0	2437	//발리언트부츠
291	-1	7	38	0	0	0	0	2	0	0	0	2437	//글로리어스마스크
291	-1	10	38	0	0	0	0	2	0	0	0	2437	//글로리어스장갑
291	-1	9	38	0	0	0	0	2	0	0	0	2437	//글로리어스바지
291	-1	11	38	0	0	0	0	2	0	0	0	2437	//글로리어스부츠
291	-1	10	21	0	0	0	0	2	0	0	0	2437	//그레이트드라곤장갑
291	-1	11	21	0	0	0	0	2	0	0	0	2437	//그레이트드라곤부츠
291	-1	10	23	0	0	0	0	2	0	0	0	2437	//아스릴장갑
291	-1	14	31	0	0	0	0	0	0	0	0	2000	//수호보석
//파이어골렘 엑설런트													
291	-1	2	4	0	0	0	0	2	0	1	0	2	//크리스탈모닝스타
291	-1	4	13	0	0	0	0	2	0	1	0	2	//블루윙석궁
291	-1	4	14	0	0	0	0	2	0	1	0	2	//아쿠아골드석궁
291	-1	0	14	0	0	0	0	2	0	1	0	2	//번개검
291	-1	2	5	0	0	0	0	2	0	1	0	2	//크리스탈검
291	-1	3	9	0	0	0	0	2	0	1	0	2	//발록의낫
291	-1	3	14	0	0	0	0	2	0	1	0	2	//콘모시온랜스
291	-1	3	18	0	0	0	0	2	0	1	0	2	//알라크란랜스
291	-1	5	5	0	0	0	0	2	0	1	0	2	//전설의지팡이
291	-1	5	6	0	0	0	0	2	0	1	0	2	//부활의지팡이
291	-1	5	16	0	0	0	0	2	0	1	0	2	//레드윙스틱
291	-1	5	22	0	0	0	0	2	0	1	0	2	//닐의서
291	-1	5	23	0	0	0	0	2	0	1	0	2	//라글의서
291	-1	2	9	0	0	0	0	2	0	1	0	2	//마스터셉터
291	-1	6	13	0	0	0	0	2	0	1	0	2	//드라곤방패
291	-1	6	16	0	0	0	0	2	0	1	0	2	//엘리멘탈방패
291	-1	6	21	0	0	0	0	2	0	1	0	2	//크로스실드
291	-1	6	30	0	0	0	0	2	0	1	0	2	//플루마실드
291	-1	6	15	0	0	0	0	2	0	1	0	2	//그랜드소울방패
291	-1	6	32	0	0	0	0	2	0	1	0	2	//비스실드
291	-1	8	92	0	0	0	0	2	0	1	0	2	//그루힐갑옷
291	-1	8	25	0	0	0	0	2	0	1	0	2	//라운드갑옷
291	-1	8	59	0	0	0	0	2	0	1	0	2	//세크리드파이어갑옷
291	-1	9	59	0	0	0	0	2	0	1	0	2	//세크리드파이어바지
291	-1	8	1	0	0	0	0	2	0	1	0	2	//드라곤갑옷
291	-1	7	26	0	0	0	0	2	0	1	0	2	//다크소울마스크
291	-1	9	26	0	0	0	0	2	0	1	0	2	//다크소울바지
291	-1	11	26	0	0	0	0	2	0	1	0	2	//다크소울부츠
291	-1	7	93	0	0	0	0	2	0	1	0	2	//프린시헬멧
291	-1	10	93	0	0	0	0	2	0	1	0	2	//프린시장갑
291	-1	9	93	0	0	0	0	2	0	1	0	2	//프린시바지
291	-1	11	93	0	0	0	0	2	0	1	0	2	//프린시부츠
291	-1	7	34	0	0	0	0	2	0	1	0	2	//애쉬크로우헬멧
291	-1	8	34	0	0	0	0	2	0	1	0	2	//애쉬크로우갑옷
291	-1	10	34	0	0	0	0	2	0	1	0	2	//애쉬크로우장갑
291	-1	9	34	0	0	0	0	2	0	1	0	2	//애쉬크로우바지
291	-1	11	34	0	0	0	0	2	0	1	0	2	//애쉬크로우부츠
291	-1	7	35	0	0	0	0	2	0	1	0	2	//이클립스헬멧
291	-1	8	35	0	0	0	0	2	0	1	0	2	//이클립스갑옷
291	-1	10	35	0	0	0	0	2	0	1	0	2	//이클립스장갑
291	-1	9	35	0	0	0	0	2	0	1	0	2	//이클립스바지
291	-1	11	35	0	0	0	0	2	0	1	0	2	//이클립스부츠
291	-1	7	36	0	0	0	0	2	0	1	0	2	//아이리스헬멧
291	-1	8	36	0	0	0	0	2	0	1	0	2	//아이리스갑옷
291	-1	10	36	0	0	0	0	2	0	1	0	2	//아이리스장갑
291	-1	9	36	0	0	0	0	2	0	1	0	2	//아이리스바지
291	-1	11	36	0	0	0	0	2	0	1	0	2	//아이리스부츠
291	-1	7	41	0	0	0	0	2	0	1	0	2	//에이션트헬멧
291	-1	8	41	0	0	0	0	2	0	1	0	2	//에이션트갑옷
291	-1	10	41	0	0	0	0	2	0	1	0	2	//에이션트장갑
291	-1	9	41	0	0	0	0	2	0	1	0	2	//에이션트바지
291	-1	11	41	0	0	0	0	2	0	1	0	2	//에이션트부츠
291	-1	7	60	0	0	0	0	2	0	1	0	3	//스톰자하드투구
291	-1	11	60	0	0	0	0	2	0	1	0	3	//스톰자하드부츠
291	-1	10	15	0	0	0	0	2	0	1	0	3	//아틀란스장갑
291	-1	9	15	0	0	0	0	2	0	1	0	3	//아틀란스바지
291	-1	11	15	0	0	0	0	2	0	1	0	3	//아틀란스부츠
291	-1	10	18	0	0	0	0	2	0	1	0	3	//그랜드소울장갑
291	-1	11	18	0	0	0	0	2	0	1	0	3	//그랜드소울부츠
291	-1	10	42	0	0	0	0	2	0	1	0	3	//데모닉장갑
291	-1	11	42	0	0	0	0	2	0	1	0	3	//데모닉부츠
291	-1	10	19	0	0	0	0	2	0	1	0	3	//홀리스프릿장갑
291	-1	10	27	0	0	0	0	2	0	1	0	3	//다크브리즌장갑
291	-1	10	16	0	0	0	0	2	0	1	0	3	//블랙드라곤장갑
end													
